"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","cPavedDrive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","GQGC","GRGR","OQEC","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
35,120,60,7313,9,5,2005,2005,246,1153,0,408,1561,1561,0,0,1561,1,0,2,0,2,1,6,1,2005,2,556,203,47,0,0,0,0,0,8,3,277500,0,1,3,0,5,5,5,1,0,1,3,5,0,4,1,0,3,1,3,1,1,5,5,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,1,1,1,1.75985,0,5.56515877312797,1.94591014905531,0.713018318765451,3.3322045101752,2.94443897916644,9.55037767476189,9.55037767476189,9.80067933255445,9.80067933255445,12.5335798157657,7.35372233039963,0,0,7.05098944706805,0,6.0137151560428,0,6.32256523992728,7.35372233039963,8.89754559870933,4.11087386417331,0,5.50938833662798,0,3.87120101090789,0,0,0,5.31811999384422
36,60,108,13418,8,5,2004,2005,132,0,0,1117,1117,1132,1320,0,2452,0,0,3,1,4,1,9,1,2004,3,691,113,32,0,0,0,0,0,9,4,309000,0,1,3,2,4,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,1,2,2,2.10051,0,5.61109847305484,2.30258509299405,0.968442484932204,3.2188758248682,3.2188758248682,9.88415181622939,9.09795524138139,9.68240437718884,9.68290322361684,12.6410997921206,7.03262426102801,7.18614430452233,0,0,0,7.01929665371504,0,6.53958595561767,7.80506704425849,9.50442689210096,4.69134788222914,0,4.89034912822175,0,3.49650756146648,0,0,0,4.7361984483945
37,20,112,10859,5,5,1994,1995,0,0,0,1097,1097,1097,0,0,1097,0,0,1,1,3,1,6,0,1995,2,672,392,64,0,0,0,0,0,6,1,145000,0,1,3,0,4,5,4,1,0,1,3,3,0,0,1,0,3,0,3,1,1,5,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.21402955002545,1.94591014905531,0.548677931180287,2.77258872223978,1.79175946922805,8.60995467149755,8.60995467149755,9.20743615882879,9.20793748735987,11.8844959179307,7.00124562206948,0,0,0,0,7.00124562206948,0,6.51174532964473,7.00124562206948,9.29284159348793,4.72738781871234,0,0,0,4.17438726989564,0,0,0,5.97380961186926
38,20,74,8532,5,6,1954,1990,650,1213,0,84,1297,1297,0,0,1297,0,1,1,0,3,1,5,1,1954,2,498,0,0,0,0,0,0,0,10,1,153000,0,1,3,0,2,5,3,1,0,1,3,3,0,3,0,0,3,1,3,1,1,4,3,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.56221891033441,1.94591014905531,0.622847497110339,2.77258872223978,1.79175946922805,8.77740128686726,8.77740128686726,9.18717409394434,9.20542832761516,11.9381997363009,7.16857989726403,0,0,7.10167597161944,0,4.44265125649032,0,6.21260609575152,7.16857989726403,9.05169627853659,4.31748811353631,0,6.47850964220857,0,0,0,0,0,0
39,20,68,7922,5,7,1953,2007,0,731,0,326,1057,1057,0,0,1057,1,0,1,0,3,1,5,0,1953,1,246,0,52,0,0,0,0,0,1,0,109000,0,1,3,0,5,5,3,1,0,1,4,3,0,0,0,0,3,0,3,0,1,3,4,1,1,0,1,0,0,1,3,1,0,0,0,2,3,1,1,0,2,2,1.75985,-0.693147180559945,5.35847128936778,1.38629436111989,0.533160270500019,3.04452243772342,1.79175946922805,8.57281709516423,8.57281709516423,9.1866622446216,9.21393390748631,11.5991123354811,6.96413561241824,0,0,6.59578051396131,0,5.78996017089725,0,5.50938833662798,6.96413561241824,8.97752520096524,4.23410650459726,0,0,0,3.97029191355212,0,0,0,0
40,90,65,6040,4,5,1955,1955,0,0,0,0,0,1152,0,0,1152,0,0,2,0,2,2,6,0,2003,0,0,0,0,0,0,0,0,0,6,2,82000,0,0,1,0,1,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,3,2,1,1,0,1,0,0,0,3,0,0,0,0,1,3,1,1,0,0,1,1.75985,0,5.26269018890489,0,0.569629004592436,2.56494935746154,2.19722457733622,8.43576619272051,0,8.96456770260161,8.96456770260161,11.314486721294,7.05012252026906,0,0,0,0,0,0,0,7.05012252026906,8.70632484013874,4.18965474202643,0,0,0,0,0,0,0,0
41,20,84,8658,6,5,1965,1965,101,643,0,445,1088,1324,0,0,1324,0,0,2,0,3,1,6,1,1965,2,440,0,138,0,0,0,0,0,12,4,160000,0,1,3,0,2,5,3,1,0,1,3,3,2,3,0,0,3,1,3,1,1,5,3,1,1,0,1,1,0,1,3,1,0,0,0,2,3,1,1,0,1,1,1.75985,-0.287682072451781,5.40117475198774,1.94591014905531,0.632451805852177,2.94443897916644,2.56494935746154,8.98029807897082,8.78400907118663,9.37509180757667,9.37509180757667,11.9829353441964,7.18916773842032,0,0,6.46769872610435,0,6.10031895202006,0,6.08904487544685,7.18916773842032,9.0663545214478,4.44265125649032,0,4.62497281328427,0,4.93447393313069,0,0,0,0
42,20,115,16905,5,6,1959,1959,0,967,0,383,1350,1328,0,0,1328,0,1,1,1,2,1,5,2,1959,1,308,0,104,0,0,0,0,0,7,3,170000,0,1,3,3,2,5,3,1,0,1,4,3,0,4,0,0,3,1,3,1,1,4,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.58574940774461,1.38629436111989,0.633866853780106,3.04452243772342,1.79175946922805,8.80101783354071,8.81744592104187,9.18972941807206,9.18972941807206,12.043559598368,7.19218205871325,0,0,6.87523208727658,0,5.95064255258773,0,5.73334127689775,7.19218205871325,9.73542386748887,4.75359019110636,0,0,0,4.65396035015752,0,0,0,0
43,85,78.6552,9180,5,7,1983,1983,0,747,93,0,840,884,0,0,884,1,0,1,0,2,1,5,0,1983,2,504,240,0,0,0,0,0,0,12,3,144000,0,1,3,2,3,3,4,1,0,1,3,3,1,0,0,0,4,1,3,1,1,4,4,1,1,1,0,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.35074,-0.405465108108164,5.1806593230798,1.94591014905531,0.463126881115321,2.77258872223978,1.79175946922805,8.39412119382624,8.34307787116938,9.20190489315508,9.20190489315508,11.8775755229785,6.78558764500793,0,0,6.61740297797448,4.54329478227,0,0,6.22455842927536,6.78558764500793,9.1248914101437,4.37770731984965,0,0,0,0,0,0,0,5.48479693349065
44,20,80.9796,9200,5,6,1975,1980,0,280,491,167,938,938,0,0,938,1,0,1,0,3,1,5,0,1977,1,308,145,0,0,0,0,0,0,7,2,130250,0,1,3,2,2,2,4,1,0,1,3,3,1,0,0,0,3,0,3,0,1,3,3,1,1,1,0,0,0,1,3,1,0,0,1,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.23962837019936,1.38629436111989,0.485518105576926,2.77258872223978,1.79175946922805,8.45340105832846,8.45340105832846,9.19786285046507,9.20039104112251,11.7772186371293,6.84481547920826,0,0,5.63835466933375,6.19847871649231,5.12396397940326,0,5.73334127689775,6.84481547920826,9.12706745278236,4.40647043582545,0,0,0,0,0,0,0,4.98360662170834
45,20,70,7945,5,6,1959,1959,0,179,506,465,1150,1150,0,0,1150,1,0,1,0,3,1,6,0,1959,1,300,0,0,0,0,0,0,0,5,4,141000,0,1,3,0,3,2,3,1,0,0,3,3,0,0,0,0,3,1,3,1,1,5,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,1,1.75985,-0.693147180559945,5.26096158000427,1.38629436111989,0.568874788445992,2.77258872223978,1.79175946922805,8.65712903171375,8.65712903171375,9.18972941807206,9.18972941807206,11.8565222615337,7.04838640872188,0,0,5.19295685089021,6.22851100359118,6.14418563412565,0,5.70711026474888,7.04838640872188,8.98042393637454,4.26267987704132,0,0,0,0,0,0,0,0
46,120,61,7658,9,5,2005,2005,412,456,0,1296,1752,1752,0,0,1752,1,0,2,0,2,1,6,1,2005,2,576,196,82,0,0,0,0,0,2,0,319900,0,1,3,0,5,5,5,1,0,1,3,5,0,4,1,0,3,1,3,1,1,5,5,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,1,1,1,1.75985,0,5.68017260901707,1.94591014905531,0.773532274354862,3.3322045101752,2.94443897916644,9.66580126640559,9.66580126640559,9.80067933255445,9.80067933255445,12.6757668519096,7.46908388492123,0,0,6.12468339089421,0,7.16780918431644,0,6.3578422665081,7.46908388492123,8.94363670590959,4.12713438504509,0,6.02344759296103,0,4.4188406077966,0,0,0,5.28320372873799
47,50,48,12822,7,5,2003,2003,0,1351,0,83,1434,1518,631,0,2149,1,0,1,1,1,1,6,1,2003,2,670,168,43,0,0,198,0,0,8,1,239686,0,1,3,0,5,5,5,1,0,1,3,4,0,5,1,0,3,1,3,1,1,5,4,1,1,1,0,0,0,0,3,1,0,0,0,2,3,1,1,0,2,2,1.43116,0.405465108108164,5.88378653330979,1.94591014905531,0.888689824685025,3.09104245335832,2.07944154167984,9.61873451959023,9.21423278669153,9.54838280376691,9.54838280376691,12.387089184492,7.32580750259577,6.44888939414686,0,7.20934025660291,0,4.43081679884331,0,6.50876913697168,7.67322312112171,9.45899571245912,3.89182029811063,0,0,0,3.78418963391826,0,5.29330482472449,5.29330482472449,5.12989871492307
48,20,84,11096,8,5,2006,2006,0,24,0,1632,1656,1656,0,0,1656,0,0,2,0,3,1,7,0,2006,3,826,0,146,0,0,0,0,0,7,3,249700,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,4,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.47046833013761,2.30258509299405,0.74357459137377,3.2188758248682,2.83321334405622,9.49167735686812,9.49167735686812,9.68340182132116,9.68340182132116,12.4280194810656,7.41276401742656,0,0,3.2188758248682,0,7.39817409297047,0,6.71780469502369,7.41276401742656,9.31443008050056,4.44265125649032,0,0,0,4.99043258677874,0,0,0,0
49,190,33,4456,4,5,1920,2008,0,0,0,736,736,736,716,0,1452,0,0,2,0,2,3,8,0,1976,0,0,0,0,102,0,0,0,0,6,1,113000,0,0,3,0,4,5,3,1,0,1,3,3,0,0,0,0,0,0,0,0,1,4,3,1,1,0,1,0,0,0,2,0,0,0,0,4,5,1,1,0,1,1,2.10051,0,5.20675017302255,0,0.676768729105685,2.56494935746154,2.19722457733622,8.66716371799253,7.98786409608569,8.94650502599868,8.99131333617381,11.6351519472128,6.60258789218934,6.57507584059962,0,0,0,6.60258789218934,4.63472898822964,0,7.28138566357028,8.40223117294656,3.52636052461616,0,0,0,0,0,0,0,0
50,20,66,7742,5,7,1966,1966,0,763,0,192,955,955,0,0,955,1,0,1,0,3,1,6,0,1966,1,386,0,0,0,0,0,0,0,1,3,127000,0,1,3,0,2,5,3,1,0,1,3,3,1,0,0,0,3,0,3,1,1,5,3,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.07621493974224,1.38629436111989,0.49246467823701,2.77258872223978,1.79175946922805,8.47135865507244,8.47135865507244,9.19329593736692,9.19329593736692,11.7519502394255,6.8627579130514,0,0,6.63856778916652,0,5.26269018890489,0,5.95842469302978,6.8627579130514,8.95454448838672,4.20469261939097,0,0,0,0,0,0,0,0
51,60,47.736,13869,6,6,1997,1997,0,182,0,612,794,794,676,0,1470,0,1,2,0,3,1,6,0,1997,2,388,0,75,0,0,0,0,0,7,3,177000,0,1,3,2,5,5,4,1,0,1,3,3,0,0,1,0,3,1,3,1,1,4,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.287682072451781,5.50533153593236,1.94591014905531,0.682846215573132,2.94443897916644,2.56494935746154,9.08489052125877,8.4690528160883,9.39124425768252,9.39124425768252,12.0839106612575,6.67834211465433,6.51767127291227,0,5.20948615284142,0,6.41836493593621,0,5.96357934361845,7.29369772060144,9.53748351330888,3.88641797671275,0,0,0,4.33073334028633,0,0,0,0
52,50,52,6240,6,6,1934,1950,0,0,0,816,816,816,0,360,1176,0,0,1,0,3,1,6,1,1985,2,528,112,0,0,0,0,0,400,9,4,114500,0,1,3,0,4,5,3,1,0,1,3,3,1,4,1,0,3,0,3,0,1,3,3,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.693147180559945,5.28320372873799,1.94591014905531,0.578635505587464,2.94443897916644,1.94591014905531,8.86177531100083,8.49637805170232,9.35919131870854,9.36742958721896,11.6483388355627,6.70563909486,0,0,0,0,6.70563909486,0,6.2709884318583,7.07072410726028,8.73889570493404,3.97029191355212,5.88887795833288,0,5.99396142730657,0,0,0,0,4.72738781871234
53,90,110,8472,5,5,1963,1963,0,104,712,0,816,816,0,0,816,1,0,1,0,2,1,5,0,1963,2,516,106,0,0,0,0,0,0,5,0,110000,0,0,3,3,2,6,4,0,0,1,3,2,0,0,0,0,3,0,3,0,1,3,3,0,0,0,0,0,0,0,2,1,0,0,0,3,3,0,1,0,1,1,1.75985,-0.405465108108164,5.10108519701833,1.94591014905531,0.434198046780862,2.77258872223978,1.79175946922805,8.31409733540581,8.31409733540581,9.19176898639075,9.19176898639075,11.6082447356423,6.70563909486,0,0,4.65396035015752,6.5694814204143,0,0,6.24804287450843,6.70563909486,9.04463991619846,4.70953020131233,0,0,0,0,0,0,0,4.67282883446191
54,20,68,50271,9,5,1981,1987,0,1810,0,32,1842,1842,0,0,1842,2,0,0,1,0,1,5,1,1981,3,894,857,72,0,0,0,0,0,11,4,385000,0,1,3,3,5,5,5,1,0,1,3,4,0,4,0,0,3,1,3,1,1,4,4,0,1,0,0,0,0,1,3,1,0,1,0,3,3,1,1,0,1,1,1.75985,0.693147180559945,5.91188006776514,2.30258509299405,0.800825221941131,3.3322045101752,0,9.71589211323947,9.71589211323947,9.78863771085719,9.79166173735387,12.8610012106691,7.51914995766982,0,0,7.50163445788341,0,3.49650756146648,0,6.79682371827486,7.51914995766982,10.8252035410553,4.23410650459726,0,0,0,4.29045944114839,0,0,0,6.75460409948796
55,80,60,7134,5,5,1955,1955,0,384,0,0,384,1360,0,0,1360,0,0,1,0,3,1,6,1,1962,2,572,0,50,0,0,0,0,0,2,3,130000,0,1,3,0,3,5,3,1,0,1,3,3,1,3,0,1,3,0,3,0,1,3,3,0,0,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.66703,-0.693147180559945,5.42788257090268,1.94591014905531,0.645115725082847,2.77258872223978,1.79175946922805,8.82482493917564,7.56060116276856,9.18768568141138,9.18768568141138,11.7752974217158,7.21597500265147,0,0,5.95324333428778,0,0,0,6.35088571671474,7.21597500265147,8.87276752991094,4.11087386417331,0,0,0,3.93182563272433,0,0,0,0
56,20,100,10175,6,5,1964,1964,272,490,0,935,1425,1425,0,0,1425,0,0,2,0,3,1,7,1,1964,2,576,0,0,0,407,0,0,0,7,2,180500,0,1,3,0,2,5,3,1,0,1,3,3,0,4,0,0,3,1,3,1,1,4,3,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.32091719846528,1.94591014905531,0.667582678450982,2.94443897916644,2.56494935746154,9.05380351415596,9.05380351415596,9.37458281537023,9.37458281537023,12.1034915969059,7.26262860097424,0,6.01126717440416,6.19644412779452,0,6.84161547647759,0,6.3578422665081,7.26262860097424,9.2277872855799,4.61512051684126,0,5.60947179518496,0,0,0,0,0,0
57,160,24,2645,8,5,1999,2000,456,649,0,321,970,983,756,0,1739,1,0,2,1,3,1,7,0,1999,2,480,115,0,0,0,0,0,0,8,1,172500,0,0,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,0,4,1,0,0,0,2,3,1,1,0,1,1,2.10051,0,5.51917258734423,1.94591014905531,0.769527660437005,3.2188758248682,2.83321334405622,9.54057893384188,8.95686647085414,9.67990640549087,9.68040649926887,12.0581583125382,6.89162589705225,6.62936325343745,0,6.47697236288968,0,5.77455154554441,0,6.17586727010576,7.46164039220858,7.8808043446749,3.2188758248682,0,6.12468339089421,0,0,0,0,0,4.75359019110636
58,60,89,11645,7,5,2004,2004,0,0,0,860,860,860,860,0,1720,0,0,2,1,3,1,7,0,2004,2,565,0,70,0,0,0,0,0,8,4,196500,0,1,3,0,4,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.50823092909136,1.94591014905531,0.763645763727543,3.09104245335832,2.70805020110221,9.39607277189222,8.70300863746445,9.54888189471877,9.54888189471877,12.188422799337,6.75809450442773,6.75809450442773,0,0,0,6.75809450442773,0,6.33859407820318,7.45066079621154,9.36271805239707,4.49980967033027,0,0,0,4.26267987704132,0,0,0,0
59,60,66,13682,10,5,2006,2006,1031,0,0,1410,1410,1426,1519,0,2945,0,0,3,1,3,1,10,1,2006,3,641,192,0,37,0,0,0,0,10,4,438780,0,1,3,3,4,5,5,1,0,1,3,5,0,4,1,0,3,1,3,1,1,5,4,0,1,1,0,1,0,1,3,1,0,0,1,4,5,1,1,1,2,2,2.10051,0.22314355131421,5.68866883684615,2.30258509299405,1.08597925305021,3.43398720448515,3.43398720448515,10.2904831443606,9.55400099583723,9.90653291072209,9.90653291072209,12.9917557065369,7.26332961747684,7.32646561384032,0,0,0,7.25205395185281,3.63758615972639,6.46458830368996,7.98820359702258,9.52390946537981,4.20469261939097,0,6.93925394604151,0,0,0,0,0,5.26269018890489
60,20,60,7200,5,7,1972,1972,0,632,0,148,780,780,0,0,780,0,0,1,0,2,1,4,0,1973,1,352,196,0,0,0,0,0,0,1,2,124900,0,1,3,2,3,5,3,1,0,1,3,3,1,0,0,0,3,0,3,0,1,5,3,0,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.27811465923052,1.38629436111989,0.418537108643511,2.77258872223978,1.79175946922805,8.26898820950666,8.26898820950666,9.19634286233233,9.19634286233233,11.7352767024867,6.66057514983969,0,0,6.45047042214418,0,5.00394630594546,0,5.8664680569333,6.66057514983969,8.88197518424887,4.11087386417331,0,0,0,0,0,0,0,5.28320372873799
61,20,63,13072,6,5,2004,2004,0,941,0,217,1158,1158,0,0,1158,1,0,1,1,3,1,5,0,2006,2,576,0,50,0,0,0,0,0,5,4,158000,0,1,3,0,3,5,4,1,0,1,3,3,0,0,1,0,3,0,3,0,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,4,5,1,1,0,2,2,1.75985,-0.287682072451781,5.44932024008456,1.94591014905531,0.571888245974427,2.94443897916644,1.94591014905531,8.84635304331433,8.84635304331433,9.39474309497396,9.39474309497396,11.970356641103,7.05531284333975,0,0,6.84800527457636,0,5.38449506278909,0,6.3578422665081,7.05531284333975,9.47830431356186,4.15888308335967,0,0,0,3.93182563272433,0,0,0,0
62,75,60,7200,5,7,1920,1996,0,0,0,530,530,581,530,0,1111,0,0,1,0,3,1,6,0,1935,1,288,0,0,144,0,0,0,0,3,3,101000,0,1,2,0,4,5,3,0,0,1,3,3,0,0,0,0,3,0,3,0,1,3,2,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.57354,-0.693147180559945,5.22664232984115,1.38629436111989,0.554052719841522,2.77258872223978,1.79175946922805,8.62263370387423,7.88269220628903,9.16962253869762,9.20843856468659,11.5228856967645,6.36647044773144,6.27476202124194,0,0,0,6.27476202124194,4.97673374242057,5.66642668811243,7.01391547481053,8.88197518424887,4.11087386417331,0,0,0,0,0,0,0,0
63,120,44,6442,8,5,2006,2006,178,24,0,1346,1370,1370,0,0,1370,0,0,2,0,2,1,6,1,2006,2,484,120,49,0,0,0,0,0,10,3,202500,0,1,4,1,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,1,2,2,1.75985,0,5.43517654926523,1.94591014905531,0.648605204548345,3.2188758248682,2.83321334405622,9.30209879721572,9.30209879721572,9.68340182132116,9.68340182132116,12.2185001037881,7.22329567956231,0,0,3.2188758248682,0,7.20563517641036,0,6.18414889093748,7.22329567956231,8.77074954913864,3.80666248977032,0,5.18738580584075,0,3.91202300542815,0,0,0,4.79579054559674
64,70,50,10300,7,6,1921,1950,0,0,0,576,576,902,808,0,1710,0,0,2,0,3,1,9,0,1990,2,480,12,11,64,0,0,0,0,4,0,140000,0,1,3,0,4,5,3,1,0,1,3,3,2,0,0,0,3,0,3,0,1,4,3,0,1,0,0,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,2.10051,-0.287682072451781,5.25227342804663,1.94591014905531,0.760536076273503,3.09104245335832,2.70805020110221,9.39024233725137,8.30226579487337,9.50658567508845,9.52156805800298,11.8494048444231,6.80572255341699,6.69579891705849,0,0,0,6.3578422665081,4.17438726989564,6.17586727010576,7.44483327389219,9.23999625688369,3.93182563272433,0,0,0,2.484906649788,0,0,0,2.56494935746154
65,60,57.876,9375,7,5,1997,1998,573,739,0,318,1057,1057,977,0,2034,1,0,2,1,3,1,8,0,1998,2,645,576,36,0,0,0,0,0,2,1,219500,0,1,3,0,5,5,4,1,0,1,3,3,2,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.54224345704477,1.94591014905531,0.856673815873665,3.09104245335832,2.70805020110221,9.56373995778099,8.90923527919226,9.5453830157878,9.5458836057793,12.2991120672956,6.96413561241824,6.88550967003482,0,6.60665018619822,0,5.76519110278484,0,6.4707995037826,7.6182510978767,9.14590851181679,4.07543353733034,0,6.35262939631957,0,3.61091791264422,0,0,0,6.3578422665081
66,60,76,9591,8,5,2004,2005,344,0,0,1143,1143,1143,1330,0,2473,0,0,2,1,4,1,9,1,2004,3,852,192,151,0,0,0,0,0,10,3,317000,0,1,3,2,4,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.61959538842833,2.30258509299405,0.973741165798893,3.2188758248682,2.83321334405622,9.89267935381952,9.12096256082497,9.68240437718884,9.68290322361684,12.6666602074286,7.04228617193974,7.19368581839511,0,0,0,7.04228617193974,0,6.74875954749168,7.81359155295243,9.16868469670735,4.34380542185368,0,5.84354441703136,0,5.02388052084628,0,0,0,5.26269018890489
67,20,87.36,19900,7,5,1970,1989,287,912,0,1035,1947,2207,0,0,2207,1,0,2,0,3,1,7,1,1970,2,576,301,0,0,0,0,0,0,7,0,180000,0,1,3,3,5,5,4,1,0,1,3,3,0,4,0,1,3,1,3,1,1,3,3,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.75664596421327,1.94591014905531,0.904456334012958,3.09104245335832,2.70805020110221,9.64536428232589,9.52002852469058,9.53177148447434,9.54136924893133,12.1007176854125,7.69984240739699,0,0,6.81673588059497,0,6.94312242281943,0,6.3578422665081,7.69984240739699,9.89852526070631,4.48141937855192,0,5.66296048013595,0,0,0,0,0,5.71042701737487
68,20,72,10665,7,5,2003,2003,167,1013,0,440,1453,1479,0,0,1479,1,0,2,0,3,1,7,0,2003,2,558,144,29,0,0,0,0,0,6,3,226000,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.35793307622239,1.94591014905531,0.685871163752015,3.09104245335832,2.70805020110221,9.24512819746185,9.22739412654201,9.54838280376691,9.54838280376691,12.3282947030234,7.29979736675816,0,0,6.92165818415113,0,6.08904487544685,0,6.3261494731551,7.29979736675816,9.27481639116055,4.29045944114839,0,5.12396397940326,0,3.40119738166216,0,0,0,4.97673374242057
69,30,47,4608,4,6,1945,1950,0,0,0,747,747,747,0,0,747,0,0,1,0,2,1,4,0,1945,1,220,0,0,0,0,0,0,0,6,0,80000,0,1,3,0,4,5,3,1,0,1,4,3,0,0,0,0,3,0,3,1,1,3,3,1,1,0,1,0,0,0,2,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.23511129064424,1.38629436111989,0.403962551682934,2.83321334405622,1.6094379124341,8.00269416228394,8.00269416228394,8.95944014361693,8.96200720958831,11.2897944135779,6.61740297797448,0,0,0,0,6.61740297797448,0,5.39816270151775,6.61740297797448,8.43576619272051,3.87120101090789,0,0,0,0,0,0,0,0
70,50,81,15593,7,4,1953,1953,0,603,0,701,1304,1304,983,0,2287,0,0,2,0,3,1,7,1,1953,2,667,0,21,114,0,0,0,0,7,4,225000,0,1,3,0,2,5,3,1,0,1,3,4,0,3,0,0,3,1,3,1,1,3,3,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,2,1,1.43116,-0.287682072451781,5.792142148634,1.94591014905531,0.925803229525923,3.09104245335832,2.70805020110221,9.68096880599076,9.11921143856508,9.52310522479543,9.52310522479543,12.3238601256211,7.17395831975679,6.89162589705225,0,6.40357419793482,0,6.55393340402581,4.74493212836325,6.50428817353665,7.73543335249969,9.65464150386955,4.40671924726425,0,0,0,3.09104245335832,0,0,0,0
71,20,95,13651,7,6,1973,1973,1115,1880,0,343,2223,2223,0,0,2223,1,0,2,0,3,1,8,2,1973,2,516,300,0,0,0,0,0,0,2,3,244000,0,1,3,3,3,5,4,1,0,1,4,3,0,4,0,0,3,1,3,1,1,5,3,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.6307636527527,1.94591014905531,0.908762324004542,3.36729582998647,2.70805020110221,9.65258732417688,9.65258732417688,9.53329305850988,9.53329305850988,12.4049276026276,7.70706265537047,0,0,7.53955882930103,0,5.8406416573734,0,6.24804287450843,7.70706265537047,9.5216413100266,4.56434819146784,0,7.01750614294126,0,0,0,0,0,5.70711026474888
